,link,title,date,tag0,tag1,tag2,tag3,tag4,body
220,http://theonion.com/article/obama-not-sure-how-to-tell-nation-this-but-he-ran--33402,"Obama Not Sure How To Tell Nation This, But He Ran Over Jimmy Carter With Car Last Night
","August 7, 2013",News,Politics,Transportation,Barack Obama,Our Annual Year 2013,"[WASHINGTON—Sighing and shaking his head, a shaken and deeply saddened President Obama appeared before the nation Tuesday to deliver the news that he had struck and killed former president Jimmy Carter with his car while driving through downtown Washington last night., “My fellow Americans, I don’t quite know how to tell you this,” a visibly somber Obama said during the impromptu press conference. “But last night I was out driving, and, um, [heavy sigh], I might as well just say it because I need to hear my voice say it: I ran over the nation’s 39th president, Jimmy Carter.”, “And, well, he’s dead,” Obama continued. “Jimmy Carter is dead.”, According to Obama, he was driving through the intersection at Pennsylvania Avenue and 19th Street when Carter “came out of nowhere.” Saying that it all happened so fast, the president told reporters that he saw something appear in front of him and then he heard a loud thump as if he had hit a deer., Obama reportedly remembered that there was a split second when he thought he saw Jimmy Carter’s face bounce off his windshield, but figured there was no way it could have been the former president of the United States. When he turned over the body to inspect it, however, he identified it as the Nobel Peace Prize winner and former Georgia peanut farmer., Obama said he wished he could be addressing the nation under different circumstances, and admitted that he is currently experiencing a severe case of shock., “I had the light, but I could have been paying better attention,” Obama said, a tear streaking down his face. “And that’s what kills me, you know? This was my fault. It was an accident but it was my fault. You take your eye off the road for a second, and…bam, you hit Jimmy Carter with your car. I’m actually sort of numb right now. Jimmy Carter is gone and I am the one responsible.”, “Why exactly President Carter was even carrying two bags of groceries in downtown Washington, D.C. when he lives in Georgia, I have no idea,” the president went on to say. “And why he was buying groceries at 2 a.m. we’ll never know. And perhaps I should stop going on my late-night drives to clear my head. But none of that matters now. I’m sorry about this. I am so, so sorry. Goddammit!”, The president went on to extend his sincerest apologies to former first lady Rosalynn Carter, saying that he would do anything to help in what he is sure must be a difficult time., Breaking down further and deviating from his prepared remarks, Obama told the country that if he could sign a bill that would bring Jimmy Carter back to life, he would. The president then noted that when you’re 88 years old the body just isn’t well equipped to handle blunt-force trauma, especially from a car going 40 mph., Gripping the podium with both hands, Obama then stared down at the ground, began breathing heavily, looked back into the camera as if he was about to continue speaking, and then started dry heaving., “I would have done anything—anything—to keep that man alive!” Obama said. “He looked up at me right before the very end. I’m not sure whether he realized it was me, or if at that moment he was thinking about—of all the people to hit him with a car—how strangely ironic and weird and bizarre that the president of the United States had hit him. I don’t know whether or not he was of sound mind to think about how he, too, had been president, and how there have only been 44 presidents, and how we usually travel by motorcade, and how this probably should have been avoided from an operational and statistical standpoint. But when he looked at me, there was no hate in his eyes.”, “He looked very peaceful,” Obama continued. “And then he just drifted away.”, James Earl “Jimmy” Carter Jr. was born Oct. 1, 1924 in Plains, Georgia. He was one of four children born to James Earl Carter and Bessie Lillian Gordy. He is survived by his wife, his brother “Billy,” three sons, three granddaughters, and two great-grandsons. He brokered the Camp David Accords in 1978, and is the only U.S. president whose death has been caused by the sitting president.]"
221,http://theonion.com/article/psychiatrist-patiently-listens-to-obama-complain-a-33553,"Psychiatrist Patiently Listens To Obama Complain About Every Single American
","August 20, 2013",Politics,Politicians,Barack Obama,,,"[WASHINGTON—Carefully jotting down notes as the two sat in his small second-floor office on K Street, psychiatrist Dr. Thomas Eccleson patiently let President Barack Obama angrily voice his complaints and grievances about every single American in the nation, sources confirmed Tuesday., While conceding that the president has “made some decent progress” over the course of several months of therapy, Eccleson told reporters that Obama still has many deep-seated issues with each of the 313 million members of the U.S. populace., “This week we continued exploring Barack’s resentment about being constantly judged by others,” said Eccleson, noting the president’s reliance on unhealthy defense mechanisms to distance himself emotionally from the American public. “Again and again I hear things like, ‘No matter how hard I try, nothing is ever good enough for Seattle resident Bryan Harrison.’ But I keep stressing that, at the end of the day, Barack is a human being and can’t expect himself to be perfect.”, “A lot of his feelings of inadequacy—thinking that no matter how successful he is, he can’t live up to people’s expectations—stem from his relationship with his father,” Eccleson continued. “That’s also at the core of his trust issues with not only Bryan, but also Gail Shaughnessy, Eric Corker, Amy Bergin, and more or less the entire population of Worcester, MA.”, Eccleson, who has been seeing the president weekly since April, said Obama spends much of his 45-minute sessions fretting over the lack of communication between himself and the nation’s citizenry. Obama was reportedly overheard claiming that Nebraskans such as Dorothy Perez, Clay Jones, Keith Uriahson, and Heather Conelly “don’t know what the hell they want,” and accused residents of Iowa, Ohio, and Michigan of “not even listening when [he’s] talking half the time.”, “Barack exhibits many of the classic symptoms of generalized anxiety disorder. For example, our talks often return to the aforementioned Bryan Harrison or the 47,000 residents of Santa Cruz County, AZ, who Barack says ‘always focus on my mistakes, but never give me credit for all the things I do well,’” said Eccleson. “So today I asked him how he defines success and failure, and after a few moments he admitted he’d never really thought about it before.”, “That was a big breakthrough,” Eccleson added., Obama was also reportedly adamant that millions of Americans constantly put him down in public “without even considering how that makes [him] feel,” and at one point during the session, sources confirmed that Obama sighed, shook his head, and quietly muttered, “I just hate them sometimes.”, “What I try to impress upon Barack is that it’s perfectly normal to get angry at other people,” Eccleson said. “That it’s completely fine, say, to disagree with the Peraldi family of Glynn, GA about health care reform. What’s not okay, though, is keeping those feelings pent up inside until they boil over.”, “We’re working on ways for Barack to express these emotions in a healthy, mature way,” Eccleson continued. “But it’s difficult, because he’s been harboring a lot of negativity toward southeast Georgians for a very, very long time.”, Eccleson confirmed he has been pleased with Obama’s improvement under a daily 100-milligram dosage of the antidepressant Zoloft, having recently taken the president off a combination therapy of Klonopin and Effexor due to the medications’ negative side effects., According to White House sources, prior to seeking out professional counseling, Obama had been suffering from semi-regular panic attacks, bouts of depression, and was prone to lashing out at friends and coworkers, especially when remembering the time Bryan Harrison criticized his stance on immigration as being “too soft.”, “It was challenging at first because Barack can become incredibly defensive when he’s wrong,” said Eccleson, citing instances where the president had furiously accused the entire middle class of holding him to unfair standards. “He tends to compartmentalize and then project his fears onto others. I just had to cut him off halfway through one of his rants earlier and ask, ‘Is the city of Cleveland to blame for stagnant unemployment and a dying manufacturing sector, or are you just blaming yourself?’”, “He has trouble taking responsibility at times,” Eccleson added. “Also, I don’t think Barack has ever fully come to terms with his biracial background.”, Though confident that the president will eventually overcome his issues with the American people, Eccleson admitted to reporters that Obama is “still a long way away” from resolving the litany of complex problems in his marriage.]"
222,http://theonion.com/article/obama-family-adopts-44-year-old-portuguese-water-m-33558,"Obama Family Adopts 44-Year-Old Portuguese Water Man
","August 20, 2013",News,Barack Obama,,,,"[WASHINGTON—Providing a friendly playmate for their dog Bo, White House sources confirmed today that President Barack Obama and his family have adopted an energetic, 44-year-old Portuguese Water Man. “I’m happy to report that the Obamas have welcomed the arrival of the newest member of their family: a beautiful, soaking wet Portuguese Water Man,” said White House spokesperson Hannah August, referring to the shaggy, perpetually drenched Lisbon native, who at press time was napping on the floor of the Grand Foyer. “He’s only just arrived, but he’s already made himself at home. He spends hours every day running around the North Lawn, and he loves to curl up in the First Couple’s bed at night. Portuguese Water Men are, by nature, very affectionate, so he’s already made lots of friends around here, the cute little guy.” August confirmed that the Obamas have decided to name their new furry friend Ernesto Guiomar Aristedes.]"
223,http://theonion.com/article/obama-deeply-concerned-after-syrians-gassed-to-dea-33590,"Obama Deeply Concerned After Syrians Gassed To Death On White House Lawn
","August 22, 2013",News,Politicians,Barack Obama,,,"[WASHINGTON—Assuring the nation that he was “carefully monitoring the situation,” President Barack Obama expressed his “deep concern” this morning after several hundred Syrian men, women, and children were discovered gassed to death overnight on the White House lawn. “The use of chemical weapons on the South Lawn, or anywhere on the White House grounds, is unacceptable, and I strongly condemn these actions,” read a statement issued by the president, which failed to acknowledge his previous stern warnings that any poison gas attacks on civilians within 400 feet of the Oval Office would cross a “red line” that would draw an international response. “We have called on the United Nations to conduct a full investigation of the incident, and pending their findings over the upcoming weeks and months, the appropriate parties will be held accountable. For now, our thoughts and prayers go out to those innocent families down by the south fountain and jogging track who are grieving the loss of loved ones today.” The latest attack comes more than two years into a bloody conflict on the White House grounds that has seen tens of thousands of Syrian civilians brutally massacred in the Rose Garden, the South Portico, and the Lincoln Bedroom.]"
224,http://theonion.com/article/obama-weighing-his-syria-option-33641,"Obama Weighing His Syria Option
","August 27, 2013",Politics,Politicians,Barack Obama,Syria,,"[WASHINGTON—Facing mounting domestic and international pressure to respond to the deployment of chemical weapons by the government of Bashar al-Assad, White House sources confirmed today that President Barack Obama is carefully weighing his option for dealing with the war-torn Middle Eastern nation. “The president has conferred with his top advisors and is currently considering everything from authorizing missile strikes against Syrian regime targets, to taking out Syrian regime targets with missile strikes—nothing is off the table at this point,” said White House Chief of Staff Denis McDonough, noting that the president would “take all factors into consideration,” including the well-being of the Syrian people and the strategic interests of the United States, before settling on his only option. “The president recognizes that the situation in Syria is extremely delicate and that the U.S. faces complex consequences regardless of what he chooses; that’s why he’s giving the one option in front of him so much thought. He will not act until he’s confident in the inexorable decision he’s making.” At press time, Obama had reportedly narrowed his option down to missile strikes against Syrian regime targets, but stated that he would consider it for several more days before making a final decision.]"
225,http://theonion.com/article/obama-throws-up-right-there-during-syria-meeting-33685,"Obama Throws Up Right There During Syria Meeting
","August 30, 2013",Politics,Politicians,Barack Obama,Syria,,"[WASHINGTON—During a meeting with Cabinet-level officials at the White House Friday morning, sources confirmed that President Barack Obama threw up right in the middle of discussions regarding a U.S. military intervention in war-torn Syria. “He got really quiet and pale when we began to discuss plans for a unilateral strike on al-Assad’s forces, but then [White House Chief of Staff] Denis McDonough mentioned the Muslim Brotherhood, and the president just puked right on the table,” said one source who was present, adding that Obama began dry heaving when talks turned to yesterday’s British parliamentary vote against any involvement in an imminent attack. “We thought he had gotten it all out of his system, but when [Secretary of State] John [Kerry] argued that the use of airborne military force must be swift and decisive in order to diminish the likelihood of a subsequent ground invasion, that just made Obama double over and hurl all over the floor. At that point, we simply had to stop the meeting.” At press time, Obama was reportedly sitting in the fetal position in a corner of the Oval Office as advisers frantically assured him that France is prepared to take military action alongside the United States.]"
226,http://theonion.com/article/obama-assures-americans-this-will-not-be-another-1-33719,"Obama Assures Americans This Will Not Be Another 1456 Ottoman Siege Of Belgrade
","September 3, 2013",Politics,Politicians,Barack Obama,Syria,,"[WASHINGTON—As fierce debate continued this week over a proposed military strike on Syria, President Obama stressed to all Americans Monday that any U.S. involvement in the Middle Eastern country would not in any way mirror the 1456 Ottoman Siege of Belgrade., “I of course realize that many people around the country are concerned that an intervention in Syria would devolve into another Siege of Belgrade, but I can assure you that this operation will be swift, decisive, and will in no way resemble the Ottoman Empire’s ill-advised invasion of Nándorfehérvár,” Obama told the assembled White House Press Corps. “Our mission in Syria is fundamentally different from that of the Ottomans 550 years ago—there will be absolutely no boots on the ground, the attacks will only last for two or three days at the most, and we will, under no circumstances, be deploying a fleet of 200 galleys and 300 cannons.”, “I can promise you this: My administration and I will not repeat the mistakes of Sultan Mehmed II,” Obama continued. “Believe me, we have all learned the lessons from the campaign to subjugate the Kingdom of Hungary following the fall of Constantinople.”, Obama was reportedly adamant that the United States is not acting on poor or shortsighted intelligence, unlike the 15th-century Turks who underestimated the difficulty in quelling Belgrade’s peasant army. The president also claimed that the current situation in Syria, when closely examined, “barely resembles the fight against St. John of Capistrano and his crusaders when they breached the Ottoman camp.”, Despite the White House’s claims that an American intervention in Syria would, if anything, most likely resemble the Ottoman Empire’s successful 1521 Siege of Belgrade under Sultan Suleiman I, many remained skeptical this week that a U.S. military effort in Syria would not ultimately result in a military disaster on the scale of the 1456 campaign, which left extensive casualties of over 10,000 Hungarians and 50,000 Ottoman soldiers., “When I heard we were getting involved in Syria, right away I thought, ‘Well, here we go, it’s 1456 Belgrade all over again,’” said Seattle resident Matt Haggerty, 42, who, like millions of Americans, says he “in no way supports the idea” of getting entangled in any military campaign even remotely similar to the Ottoman invasion of the Catholic Balkans. “Look, we all know what happened in Belgrade: Mehmed II thought he had everything under control, but Hungarian nobleman John Hunyadi organized a peasant army of roughly 50,000 soldiers and relied on the strength of the city’s castle to breach the Ottoman’s formidable naval blockade, which prevented any further imperial advances into Europe for roughly 70 years. And frankly, like most of my friends and neighbors, I see very little separating what we’re about to do in Syria and what the Anatolian corps did during their all-out assault on the Belgrade fortress from the Danube River. ”, “I mean, sure, you can argue that the Ottomans eventually took Belgrade in the 16th century and held it successfully for 167 years, but there’s no question that the siege destabilized the empire for half a century,” Haggerty added., Those who support a unilateral American military strike, however, maintain that the aftermath of Belgrade should be kept separate from the discussion of Syria., “Regardless of the outcome, when you consider the circumstances and what people knew at the time, the Siege of Belgrade was the right thing to do, and I think the same about our responsibility to intervene in Syria,” said 38-year-old Paterson, NJ resident Ashley Holloway. “After all, Mehmed II was only doing what he thought was in the best interests of the Turkish people, and he genuinely believed that the 1456 siege would ultimately offer the greatest chance of stability to what was unquestionably a troubled region. I trust that Obama, who is no doubt just as conscious of the lessons of Belgrade as the rest of us, will act accordingly.”, “In the end, we simply can’t afford to do nothing,” Holloway added. “Otherwise, we’ll be left with the blood of another Kankali genocide in Bukhara on our hands.”]"
227,http://theonion.com/article/obama-meets-with-nations-schizophrenic-voices-to-u-33907,"Obama Meets With Nation’s Schizophrenic Voices To Urge Less Violence
","September 18, 2013",Politics,Politicians,Barack Obama,,,"[WASHINGTON—With the nation still reeling from Monday’s mass shooting inside the Washington Navy Yard, President Barack Obama held a bilateral meeting with the country’s schizophrenic voices earlier today, urging the disembodied auditory hallucinations to join him in helping to reduce violence., The special summit, which was open to reporters, began at 9 a.m. in the White House’s East Room, where the president and over 2.5 million schizophrenic voices of various degrees of intensity from all across America engaged in an open dialogue covering issues as varied as violence in America, mental health care, the incessant wriggling of worms, gun control, the tearing of the flesh, and the passage of meaningful legislation., “With the continued impact of senseless acts of bloodshed on all citizens throughout the country, it is absolutely crucial that we all gather today to propose a rational, level-headed solution that might stem your need for harmful behavior,” Obama said, addressing the millions of disturbed phantom voices brought on by the pervasive mental disorder known as paranoid schizophrenia. “I know you all sometimes feel fearful, angry, traumatized, and even physically threatened, but I ask you to remain calm, and please understand that no one is watching you, that there is nothing you need to avenge or correct, that demons do not exist, and that violence is not the answer.”, “Also, it is not your role to try to ‘punish’ anybody, or to ‘set things right,’ as you see them,” Obama added. “In fact, there is never, ever a reason to hurt innocent people, so let’s agree to take that option off the table.”, Throughout the course of the meeting, which mostly involved the president struggling to maintain order among the harried, screaming voices in his company, Obama constantly reiterated his pleas for America’s schizophrenic voices to be wary of any delusions related to feelings of paranoia, rage, sorrow, or “any other emotion that may lead to an onslaught of violence.”, Obama also strongly recommended that all of the voices focus their efforts not on seeking vengeance, making the world pay, or scratching an unscratchable itch, but instead on urging mentally ill people to check themselves into health care centers., “Under ideal circumstances, I would ask you all to remain silent and not say anything at all,” Obama said while struggling to talk over the millions of voices quickly growing louder and louder. “But since I know this is not, at the moment, a realistic possibility, I would ask that you please not drive anyone to run into a public area and kill innocent people. Also, anything you can do to dissuade people from purchasing or otherwise procuring a gun, knife, explosive, or other deadly weapon would be greatly appreciated. I think we can all agree that is a fair and sensible thing to do, right?”, “Right?” the president asked again. “Folks, c’mon now. Let’s settle down and have a conversation here.”, In the hours since the meeting, political experts have called the White House’s efforts to reach an agreement with the schizophrenic voices “an unequivocal failure,” with many suggesting the president never managed to adequately appease the concerns of the irrational and angry voices and may have even driven them closer to the brink of violence., “Every time it seemed like the president was making some headway on, say, gun control or a call for peace, the voices would quickly introduce a new, largely unrelated issue such as God’s desire for blood or the need to let the darkness seep out,” said Washington Post political analyst Mark Copeland, adding that at one point the voices all simply shrieked for a full 15 minutes. “It’s clear that most of the voices never trusted Obama or the government. By the end of it, some of them were even shouting for Obama’s death. Needless to say, this was not a political victory for the president.”, At press time, a representative for the nation’s displaced schizophrenic voices told reporters that the time for action is now, something must be done, and there can be no more delaying.]"
228,http://theonion.com/article/man-who-understands-8-of-obamacare-vigorously-defe-34022,"Man Who Understands 8% Of Obamacare Vigorously Defends It From Man Who Understands 5%
","September 26, 2013",Politics,Politicians,Healthcare,,,"[SEATTLE—As debate continues in Washington over the funding of President Obama’s health care initiative, sources confirmed Thursday that 39-year-old Daniel Seaver, a man who understands a total of 8 percent of the Affordable Care Act, offered a vehement defense of the legislation to 41-year-old Alex Crawford, who understands 5 percent of it., “First of all, Obamacare will reduce insurance premiums for most people, and no one can be denied coverage if they have preexisting conditions and stuff like that,” said Seaver, displaying over half of his 8 percent grasp on the sweeping health care reform policy. “Which means a whole bunch of uninsured Americans—I’m talking millions of people here—will finally have access to health care. How can you not get behind that?”, “And Medicare has nothing to do with this, by the way—that’s a separate thing,” continued Seaver, adding one of the few remaining facts he knows about Obamacare. “This just deals with the private insurance companies and makes sure they can’t, you know, drive up costs through the roof.”, According to reports, Seaver mounted an impressive case given his severely limited knowledge of the actual law itself, bolstering his 8 percent understanding of the Affordable Care Act with his 6 percent awareness of the nation’s current economic landscape. Crawford, meanwhile, demonstrated just about the full extent of his understanding of Obamacare by claiming that its provisions could potentially kill jobs., Sources confirmed that, if asked, neither man would actually be able to correctly define the term “HMO” or coherently explain what a health care exchange actually is and how such a thing would actually work on a regional basis., “If you get insurance through your job, you can keep it, so this won’t affect a lot of people,” said Seaver, failing to incorporate roughly 90 percent of the bill’s actual groundwork into his semi-accurate assertion. “It’ll really only change things for really poor people who live below the poverty line. That’s it.”, “Saying this is somehow a government takeover of the healthcare industry is, quite frankly, a flat-out lie,” added Seaver, forcefully and passionately summarizing what he remembers from an informed person’s opinion he read on a website recently. “All this does is offer a public option.”, Over the course of the next half hour, the two men used their full comprehension of what reportedly amounts to several sentences at best of the Affordable Care Act to debate many facets of the 906-page piece of legislation. On separate occasions, sources said Seaver and Crawford both claimed to have done “a lot of research” on the subject., “Okay, I hear your points, but I think there are a lot of other factors to consider,” said Crawford, boldly countering Seaver’s 8 percent knowledge of the subject with his own 5 percent familiarity with it. “It’s actually going to raise insurance costs for most people. The way it actually works is, see, there are different tiers. And these different tiers, or levels or whatever, have different co-payments. And then there’s the individual mandate, which means you’re required by law to get insurance, otherwise you pay higher taxes. So, you see, there are all these other things to think about.”, “Are you starting to get it?” Crawford added, after almost completely emptying his accumulated knowledge on the subject in one fell swoop. “It’s complicated, for sure.”, The two men, whose collective net understanding reportedly makes up, in a generous estimate, little more than one one-tenth of the entire Affordable Care Act, then repeatedly volleyed back and forth over the constitutionality of the law—a matter that sources confirmed they have a roughly 0.000001 percent knowledge of., Sources also confirmed that the two men independently opted not to introduce at all the subjects of prescription drugs, the Federal Employees Health Benefits Program, the law’s effect on small business owners, exemptions, state costs, specific penalties for opting out, effects on the marketplace, the nation’s existing overall quality of health care, any specific statistic whatsoever, and the federal budget., “Hold on, Alex, let’s go back to the premiums for a second, because I feel like I need to drive this point home for you: they’ll get lower for most people,” said Seaver, straining the very limits of his 8 percent comprehension of the bill to the point of utter collapse. “Lower premiums, lower deductibles, and no denial of coverage to people with preexisting conditions.”, “Way lower premiums,” Seaver added., At press time, both men’s understanding of Obamacare had dropped to 3 percent as a result of the debate.]"
229,http://theonion.com/article/tea-party-leaders-announce-support-for-deal-in-exc-34101,"Tea Party Leaders Announce Support For Deal In Exchange For Malia Obama
","October 4, 2013",Politics,Politicians,,,,"[WASHINGTON—As the federal government shutdown stretches into its fourth day, 20 members of the Republican’s Tea Party faction announced this morning they would be willing to support a clean budget resolution bill in exchange for the president’s firstborn daughter, Malia Obama., While members of the Republican Party’s far-right wing have heretofore been resistant to any sort of deal with the White House over the issue of Obamacare, the Tea Party caucus authored and released a short, tersely worded statement this morning in which they agreed to a swift negotiation of an unstipulated spending bill if the president were to deliver “the firstling.”, “The girl. Bring us the girl,” said Congressman Steve King (R-IA) as he stood beside fellow Tea Party leaders during this morning’s press conference on the steps of the Capitol. “The bill may pass, but the firstborn shall be ours.”, “Heed our bidding,” added an unblinking Phil Gingrey (R-GA). “And thy wish shall be granted.”, According to Washington insiders, the deal would reportedly feature a continuing resolution to fund government operations through November 15 without any modifications to the Affordable Care Act passed in 2010, including implementation of the individual mandate and the much-maligned tax on medical devices, while Malia Obama would legally fall under the protectorship of the Tea Party caucus., White House officials have declined to comment., According to Congressional aides, if the White House agrees to deliver Malia, as well as a pint of Michelle Obama’s blood, a ram’s horn, and a shard of obsidian to the basement of the Cannon House Office Building by this evening, a House vote on the bill could take place as early as Saturday., “Obamacare may be a scourge, but lo, our eyes are cast upon matters of greater import,” explained Tea Party Republican Justin Amash of Michigan’s third district. “Preparations must be made. The hour is nigh.”, While some political analysts argued the surprise announcement suggests a weakening in resolve of the faction, opening the door for further movement on their stance, several Republican staffers have already indicated that the caucus will not negotiate on their declared terms and that any attempts to substitute Sasha for Malia will be fruitless., “It must be Malia,” stated Mick Mulvaney (R-SC). “First of birth. First of blood. First of the reckoning.”, Experts added that in addition to limiting the damage of the current government shutdown, the deal could also avoid a protracted and dangerous battle over raising the nation’s debt ceiling in the coming weeks if members of the Tea Party determine Malia has fulfilled the prophecy., “The Tea Party has spoken,” said Georgetown professor of political science Richard Drape. “The deal has been wrought. All bear witness to the fruits of the Great Compromise, for it is with us.”, At press time, a teary-eyed Michelle Obama was informing Malia that she will always love her.]"
230,http://theonion.com/article/high-powered-washington-fixer-tells-blood-soaked-o-34115,"High-Powered Washington Fixer Tells Blood-Soaked Obama To Listen Carefully
","October 7, 2013",Politics,Politicians,,,,"[WASHINGTON—Stating that he had been informed of “a certain problem that needs solving,” a high-powered Washington fixer reportedly entered the White House at 11:35 p.m. Wednesday and told a blood-spattered President Obama to listen to what he said and listen very carefully., “I’m here to help, Mr. President, but if we’re going to get you out of this mess in one piece, you need to do exactly what I tell you to do,” the gruff 58-year-old fixer is said to have told Obama as the president sat muttering to himself and staring at the blood on his hands. “So shut the fuck up and listen. The guy in charge right now is me and me alone. Got it?”, “Now, show me where it happened,” he added, slipping on a pair of latex gloves., The fixer, who wore a black suit and tie and carried a briefcase, pulled up to the White House in a black 1973 Oldsmobile, an anonymous source said, arriving exactly 20 minutes after he was contacted by an unknown individual within the executive residence., Conducting himself in a curt but professional manner, the fixer reportedly instructed a shocked and trembling Obama to break his cell phone in half, scrubbed every trace of bodily fluids and human tissues from the carpet in the Lincoln Bedroom, and then placed the chief executive’s watch and other personal effects into a Ziploc bag for disposal., “Go into the bathroom, strip off your clothes, and take a shower right now,” the fixer said as he eyed the president’s bloodied dress shirt. “When you get out, you’ll find a change of clothes hanging on the door. You need to do this immediately, do you understand me?”, “Say it,” the fixer added, curtly. “Say you understand me.”, According to sources, the fixer repeatedly pressed Obama for precise details, including the president’s exact whereabouts during the night, whether the screams would have been audible in the hallway, if anyone had seen the president entering or exiting the premises, and why there was a single blood-flecked molar resting on an ornately carved Victorian table purchased in 1861 by Mary Todd Lincoln., “Listen to me—listen to me,” the fixer said as the wide-eyed Nobel Peace Prize winner stared blankly at a framed copy of the Constitution on the wall of his private sitting room. “Is there anything else you’re not telling me? Anything at all? I don’t want any fucking surprises here.”, Over the course of his 45-minute visit, the fixer reportedly doctored numerous entries in the White House visitors log, contacted a handful of acquaintances who “know how to get certain things done,” and made several discreet trips out the South Portico to place bulging heavy-duty plastic bags in his trunk., Sources indicated the fixer also intensively coached Obama on how to respond if questioned by authorities, emphasizing that once he left, the president would not be able to see him or get in touch with him., “Here’s your story: You were working on climate policy in the White House Library with [U.S. Energy Secretary Ernest] Moniz—now, don’t worry, he’ll play along,” the fixer said as he ripped down the president’s blood-caked shower curtain. “At exactly 9:25 p.m., you went for a walk in the Rose Garden to clear your head, and, this is very important, you did it alone. Are you following me?”, Reports confirmed that after Obama nodded in the affirmative, the fixer made the president repeat the whole story back to him., At one point, when the fixer asked, “Does [First Lady Michelle Obama] know?” the president reportedly became so overwhelmed he began to sob., “Hey...hey!” said the fixer, slapping Obama across the face and telling him to pull it together. “You think you’re the first president I’ve had to deal with? Listen, if you lose your head right now, you are through—you understand me? You’ll lose all of this. Your position. Your family. Everything. You want the entire nation to see you on cable news being dragged across the White House lawn in cuffs?”, “Because if that’s the case, Mr. President, I can leave right now,” the fixer added. “No? Then get in the fucking shower, pronto.”, Though the fixer’s identity remains a mystery, at press time sources had confirmed he was an “old buddy” of Vice President Joseph Biden.]"
231,http://theonion.com/article/michelle-obama-opens-up-in-marie-claire-our-sex-li-34160,"Michelle Obama Opens Up In ‘Marie Claire’: ‘Our Sex Life Has Never Been More Open, More Experimental, More Generous’
","October 9, 2013",Politicians,Sex,Lifestyle,,,"[WASHINGTON—Sitting down for a candid interview with Marie Claire magazine last Thursday, First Lady Michelle Obama reportedly opened up about her marriage to President Barack Obama, saying that their sex life “has never been more open, more experimental, or more generous.”, The first lady spoke at length with Marie Claire about the couple’s resurgent love life, revealing that after years of humdrum intimacy, a recent spike in the frequency and intensity of their lovemaking has resulted in the most satisfying and adventurous sex she has ever known., “We’ve never been this talkative in bed,” the first lady said, adding that the couple has recently enjoyed a “raw hunger for each other” that’s amounted to “some of the most intense—desperate, even—sex [she’s] ever had.” “We’d been treading water for a while there, just going through the motions, but then something clicked. We just started having fun with it. Sometimes I’ll leave my heels on, and other times I’ll come out of the shower and Barack will be already lying in bed, naked.”, “We have this new rule right now—we’re not saying ‘I love you’ during sex,” Obama continued, explaining that there’s a freedom that comes with treating intercourse not like two lovers, but like two strangers who just want to “have a little fun.” “And it doesn’t have to be a big production every time. Sometimes we’ll just do oral, or we’ll only use our hands. Anything that breaks the routine.”, The first lady said that prior to attending the G20 Conference in Russia last month, President Obama suggested that they try role playing, an idea that sent the couple into a midlife sexual odyssey that included experimentation with sex toys, domination, submission play, and on one “admittedly boozy occasion,” the intimate company of a senior White House staffer., “We’ve started playing around with choking,” the nation’s 51st first lady told Marie Claire. “And if it gets too rough, I just tell him to slow down. Slow can be really good.”, According to Obama, the couple fell into a rut during the president’s 2008 presidential run, when the stresses of the campaign turned the once passionate couple into roommates rather than lovers., Obama said that while the two never stopped having sex, intercourse became stale, almost like a chore. And while both the president and the first lady were still having orgasms, the predictability of the sex wasn’t giving the first couple the kind of satisfaction they both craved., “The thing is, Barack was always extremely sexual,” said Obama, sharing an anecdote when—while living in Chicago—they once found a private place in Jackson Park and had sex under a blanket. “But it was like we decided that the book was closed. We quit checking in, we let go of trying to make our sexual goals happen. For example, it had been a long time since I had a vaginal orgasm, and that used to be something that was really important to Barack—for me to get there.”, “Somewhere along the line we let that dream die, as well as the holy grail of having a simultaneous orgasm,” Obama continued. “That was upsetting. I remember I actually stopped masturbating for a while, because I started to feel like a less sexual, less desired person altogether.”, Obama noted that as a lover, the president is now 100% available emotionally, physically, and spiritually, and that he’s never been more attentive or celebratory of her body. In addition, the first lady confirmed that the president is going down on her more and that she loves it., “We’ve been watching a lot of porn together, too, which is also a big turn-on,” Obama said. “I really like James Deen’s stuff, and fantasizing about my favorite scenes helps me get over the edge when I’m close. I don’t come every time, that’s just how it’s always been with me, but Barack’s learning not to take it out on himself when I don’t have an orgasm.”, Considering their packed schedules and grueling travel itineraries, coupled with raising two teenage daughters, the first lady said “daytime quickies in the Situation Room or the Oval are a lifesaver” and that finding out-of-the-bedroom locations has been a fun, erotic challenge., “I surprised him on Marine One before he left for Sweden the other day, just to spice things up,” Obama said, adding that she gave him a little taste of what he’d be missing while he was gone by slipping her panties into his pocket before takeoff. “We use our time apart to rev up our engines. Barack knows I like to be bossed around, so before he went to Europe for the Transatlantic Trade and Investment Partnership a few months ago, he said I wasn’t allowed to touch myself until he got back. That was really hot. And during this government shutdown he’s been using me as a release, and sometimes being used in bed—being treated like an object—is really sexy, you know?”, “Marriage is a marathon, not a sprint,” Obama added. “We’re riding a high right now, and I know it’ll dip again. That’s okay. That’s how it works. But for right now, I’m just enjoying this flood of hot, hungry sex with my husband.”]"
