,date,summary,temp,precip,precip_intensity,precip_type,wind,visibility
1788,2017-02-15,Clear,37.27,0.0,0.0,,9.68,10.0
1789,2017-02-16,Clear,31.23,0.0,0.0,,6.77,10.0
1790,2017-02-17,Clear,36.51,0.0,0.0,,1.92,10.0
1791,2017-02-18,Clear,55.92,0.0,0.0,,1.99,10.0
1792,2017-02-19,Clear,54.83,0.0,0.0,,5.7,10.0
1793,2017-02-20,Clear,48.82,0.0,0.0,,7.29,10.0
1794,2017-02-21,Clear,46.79,0.0,0.0,,5.14,10.0
1795,2017-02-22,Clear,51.8,0.0,0.0,,5.47,9.37
1796,2017-02-23,Clear,58.79,0.0,0.0,,6.92,10.0
1797,2017-02-24,Clear,60.79,0.0,0.0,,7.51,10.0
1798,2017-02-25,Clear,45.65,0.0,0.0,,16.77,10.0
1799,2017-02-26,Clear,36.94,0.0,0.0,,3.39,10.0
1800,2017-02-27,Partly Cloudy,49.26,0.0,0.0,,4.24,10.0
1801,2017-02-28,Drizzle,55.59,0.26,0.0058,rain,4.89,6.67
1802,2017-03-01,Partly Cloudy,62.2,0.0,0.0,,13.99,10.0
1803,2017-03-02,Clear,39.6,0.0,0.0,,10.11,10.0
1804,2017-03-03,Clear,31.49,0.0,0.0,,11.54,10.0
1805,2017-03-04,Clear,31.79,0.0,0.0,,7.91,10.0
1806,2017-03-05,Clear,29.66,0.0,0.0,,2.22,10.0
1807,2017-03-06,Partly Cloudy,45.63,0.0,0.0,,4.25,9.45
1808,2017-03-07,Drizzle,56.86,0.22,0.0052,rain,7.34,8.89
1809,2017-03-08,Clear,52.08,0.0,0.0,,6.64,10.0
1810,2017-03-09,Partly Cloudy,53.27,0.0,0.0,,0.74,10.0
1811,2017-03-10,Clear,30.0,0.0,0.0,,9.55,10.0
1812,2017-03-11,Partly Cloudy,28.18,0.0,0.0,,9.09,10.0
1813,2017-03-12,Partly Cloudy,28.18,0.0,0.0,,9.09,10.0
1814,2017-03-13,Heavy Snow,32.15,0.77,0.0788,snow,6.95,10.0
1815,2017-03-14,Partly Cloudy,26.0,0.0,0.0,,15.51,10.0
1816,2017-03-15,Clear,28.18,0.0,0.0,,12.5,10.0
1817,2017-03-16,Clear,30.28,0.0,0.0,,4.58,10.0
1818,2017-03-17,Overcast,42.6,0.03,0.0014,rain,5.69,10.0
1819,2017-03-18,Rain,43.49,0.74,0.056,rain,7.41,8.48
